# x1 x2 f1 f2
0.363636 -0.202020 -10.605332 1.729367
0.363636 -0.121212 -10.631452 1.790972
0.363636 -0.040404 -10.644512 1.813397
0.363636 0.040404 -10.644512 1.796643
0.363636 0.121212 -10.631452 1.740708
0.363636 0.202020 -10.605332 1.645595
0.363636 0.282828 -10.566153 1.511301
0.363636 0.363636 -10.513913 1.337828
0.363636 0.444444 -10.448614 1.125175
0.363636 0.525253 -10.370254 0.873342
0.363636 0.606061 -10.278835 0.582330
0.363636 0.686869 -10.174356 0.252138
0.363636 0.767677 -10.056817 -0.117233
0.363636 0.848485 -9.926218 -0.525784
0.363636 0.929293 -9.782559 -0.973515
0.363636 1.010101 -9.625840 -1.460426
0.363636 1.090909 -9.456062 -1.986516
0.363636 1.171717 -9.273223 -2.551786
0.363636 1.252525 -9.077325 -3.156236
0.363636 1.333333 -8.868367 -3.799865
0.363636 1.414141 -8.646348 -4.482674
0.363636 1.494949 -8.411270 -5.204663
0.363636 1.575758 -8.163132 -5.965831
0.363636 1.656566 -7.901935 -6.766179
0.363636 1.737374 -7.627677 -7.605707
0.363636 1.818182 -7.340359 -8.484414
0.363636 1.898990 -7.039982 -9.402301
0.363636 1.979798 -6.726544 -10.359368
0.363636 2.060606 -6.400047 -11.355614
0.363636 2.141414 -6.060490 -12.391040
0.363636 2.222222 -5.707873 -13.465646
0.363636 2.303030 -5.342196 -14.579432
0.363636 2.383838 -4.963459 -15.732397
0.363636 2.464646 -4.571662 -16.924541
0.363636 2.545455 -4.166806 -18.155866
0.363636 2.626263 -3.748889 -19.426370
0.363636 2.707071 -3.317913 -20.736054
0.363636 2.787879 -2.873876 -22.084917
0.363636 2.868687 -2.416780 -23.472960
0.363636 2.949495 -1.946624 -24.900183
0.363636 3.030303 -1.463408 -26.366586
0.363636 3.111111 -0.967132 -27.872168
0.363636 3.191919 -0.457796 -29.416930
0.363636 3.272727 0.064599 -31.000871
0.363636 3.353535 0.600055 -32.623992
0.363636 3.434343 1.148570 -34.286293
0.363636 3.515152 1.710146 -35.987774
0.363636 3.595960 2.284781 -37.728434
0.363636 3.676768 2.872476 -39.508274
0.363636 3.757576 3.473231 -41.327294
0.363636 3.838384 4.087046 -43.185493
0.363636 3.919192 4.713921 -45.082872
0.363636 4.000000 5.353856 -47.019430

0.444444 -4.000000 5.047749 -46.326873
0.444444 -3.919192 4.407814 -44.408197
0.444444 -3.838384 3.780940 -42.528701
0.444444 -3.757576 3.167125 -40.688384
0.444444 -3.676768 2.566370 -38.887247
0.444444 -3.595960 1.978674 -37.125290
0.444444 -3.515152 1.404039 -35.402512
0.444444 -3.434343 0.842464 -33.718914
0.444444 -3.353535 0.293948 -32.074496
0.444444 -3.272727 -0.241507 -30.469258
0.444444 -3.191919 -0.763903 -28.903199
0.444444 -3.111111 -1.273239 -27.376320
0.444444 -3.030303 -1.769514 -25.888620
0.444444 -2.949495 -2.252730 -24.440100
0.444444 -2.868687 -2.722887 -23.030760
0.444444 -2.787879 -3.179983 -21.660599
0.444444 -2.707071 -3.624019 -20.329619
0.444444 -2.626263 -4.054996 -19.037818
0.444444 -2.545455 -4.472912 -17.785196
0.444444 -2.464646 -4.877769 -16.571754
0.444444 -2.383838 -5.269566 -15.397492
0.444444 -2.303030 -5.648302 -14.262410
0.444444 -2.222222 -6.013979 -13.166507
0.444444 -2.141414 -6.366596 -12.109784
0.444444 -2.060606 -6.706154 -11.092240
0.444444 -1.979798 -7.032651 -10.113877
0.444444 -1.898990 -7.346088 -9.174693
0.444444 -1.818182 -7.646466 -8.274688
0.444444 -1.737374 -7.933783 -7.413863
0.444444 -1.656566 -8.208041 -6.592218
0.444444 -1.575758 -8.469239 -5.809753
0.444444 -1.494949 -8.717377 -5.066467
0.444444 -1.414141 -8.952455 -4.362361
0.444444 -1.333333 -9.174473 -3.697435
0.444444 -1.252525 -9.383431 -3.071688
0.444444 -1.171717 -9.579330 -2.485121
0.444444 -1.090909 -9.762168 -1.937734
0.444444 -1.010101 -9.931947 -1.429526
0.444444 -0.929293 -10.088666 -0.960498
0.444444 -0.848485 -10.232324 -0.530650
0.444444 -0.767677 -10.362923 -0.139982
0.444444 -0.686869 -10.480462 0.211507
0.444444 -0.606061 -10.584941 0.523817
0.444444 -0.525253 -10.676361 0.796946
0.444444 -0.444444 -10.754720 1.030896
0.444444 -0.363636 -10.820020 1.225666
0.444444 -0.282828 -10.872259 1.381257
0.444444 -0.202020 -10.911439 1.497668
0.444444 -0.121212 -10.937559 1.574899
0.444444 -0.040404 -10.950618 1.612951
0.444444 0.040404 -10.950618 1.611822
0.444444 0.121212 -10.937559 1.571515
0.444444 0.202020 -10.911439 1.492027
0.444444 0.282828 -10.872259 1.373360
0.444444 0.363636 -10.820020 1.215513
0.444444 0.444444 -10.754720 1.018487
0.444444 0.525253 -10.676361 0.782280
0.444444 0.606061 -10.584941 0.506894
0.444444 0.686869 -10.480462 0.192329
0.444444 0.767677 -10.362923 -0.161416
0.444444 0.848485 -10.232324 -0.554341
0.444444 0.929293 -10.088666 -0.986446
0.444444 1.010101 -9.931947 -1.457730
0.444444 1.090909 -9.762168 -1.968194
0.444444 1.171717 -9.579330 -2.517838
0.444444 1.252525 -9.383431 -3.106661
0.444444 1.333333 -9.174473 -3.734664
0.444444 1.414141 -8.952455 -4.401846
0.444444 1.494949 -8.717377 -5.108209
0.444444 1.575758 -8.469239 -5.853751
0.444444 1.656566 -8.208041 -6.638472
0.444444 1.737374 -7.933783 -7.462374
0.444444 1.818182 -7.646466 -8.325455
0.444444 1.898990 -7.346088 -9.227715
0.444444 1.979798 -7.032651 -10.169156
0.444444 2.060606 -6.706154 -11.149776
0.444444 2.141414 -6.366596 -12.169575
0.444444 2.222222 -6.013979 -13.228555
0.444444 2.303030 -5.648302 -14.326714
0.444444 2.383838 -5.269566 -15.464053
0.444444 2.464646 -4.877769 -16.640571
0.444444 2.545455 -4.472912 -17.856269
0.444444 2.626263 -4.054996 -19.111147
0.444444 2.707071 -3.624019 -20.405204
0.444444 2.787879 -3.179983 -21.738441
0.444444 2.868687 -2.722887 -23.110858
0.444444 2.949495 -2.252730 -24.522455
0.444444 3.030303 -1.769514 -25.973231
0.444444 3.111111 -1.273239 -27.463187
0.444444 3.191919 -0.763903 -28.992322
0.444444 3.272727 -0.241507 -30.560637
0.444444 3.353535 0.293948 -32.168132
0.444444 3.434343 0.842464 -33.814807
0.444444 3.515152 1.404039 -35.500661
0.444444 3.595960 1.978674 -37.225695
0.444444 3.676768 2.566370 -38.989908
0.444444 3.757576 3.167125 -40.793301
0.444444 3.838384 3.780940 -42.635874
0.444444 3.919192 4.407814 -44.517627
0.444444 4.000000 5.047749 -46.438559

0.525253 -4.000000 4.768733 -47.290460
0.525253 -3.919192 4.128798 -45.355682
0.525253 -3.838384 3.501923 -43.460083
0.525253 -3.757576 2.888108 -41.603664
0.525253 -3.676768 2.287353 -39.786425
0.525253 -3.595960 1.699658 -38.008365
0.525253 -3.515152 1.125023 -36.269485
0.525253 -3.434343 0.563448 -34.569784
0.525253 -3.353535 0.014932 -32.909264
0.525253 -3.272727 -0.520524 -31.287923
0.525253 -3.191919 -1.042919 -29.705761
0.525253 -3.111111 -1.552255 -28.162780
0.525253 -3.030303 -2.048531 -26.658978
0.525253 -2.949495 -2.531747 -25.194355
0.525253 -2.868687 -3.001903 -23.768913
0.525253 -2.787879 -3.458999 -22.382649
0.525253 -2.707071 -3.903035 -21.035566
0.525253 -2.626263 -4.334012 -19.727663
0.525253 -2.545455 -4.751928 -18.458939
0.525253 -2.464646 -5.156785 -17.229394
0.525253 -2.383838 -5.548582 -16.039030
0.525253 -2.303030 -5.927319 -14.887845
0.525253 -2.222222 -6.292996 -13.775839
0.525253 -2.141414 -6.645613 -12.703014
0.525253 -2.060606 -6.985170 -11.669368
0.525253 -1.979798 -7.311667 -10.674902
0.525253 -1.898990 -7.625105 -9.719615
0.525253 -1.818182 -7.925482 -8.803508
0.525253 -1.737374 -8.212800 -7.926581
0.525253 -1.656566 -8.487058 -7.088833
0.525253 -1.575758 -8.748255 -6.290266
0.525253 -1.494949 -8.996393 -5.530877
0.525253 -1.414141 -9.231471 -4.810669
0.525253 -1.333333 -9.453490 -4.129640
0.525253 -1.252525 -9.662448 -3.487791
0.525253 -1.171717 -9.858346 -2.885121
0.525253 -1.090909 -10.041185 -2.321631
0.525253 -1.010101 -10.210963 -1.797321
0.525253 -0.929293 -10.367682 -1.312191
0.525253 -0.848485 -10.511341 -0.866240
0.525253 -0.767677 -10.641940 -0.459469
0.525253 -0.686869 -10.759479 -0.091878
0.525253 -0.606061 -10.863958 0.236534
0.525253 -0.525253 -10.955377 0.525766
0.525253 -0.444444 -11.033736 0.775819
0.525253 -0.363636 -11.099036 0.986691
0.525253 -0.282828 -11.151275 1.158385
0.525253 -0.202020 -11.190455 1.290898
0.525253 -0.121212 -11.216575 1.384232
0.525253 -0.040404 -11.229635 1.438386
0.525253 0.040404 -11.229635 1.453360
0.525253 0.121212 -11.216575 1.429155
0.525253 0.202020 -11.190455 1.365770
0.525253 0.282828 -11.151275 1.263205
0.525253 0.363636 -11.099036 1.121461
0.525253 0.444444 -11.033736 0.940537
0.525253 0.525253 -10.955377 0.720433
0.525253 0.606061 -10.863958 0.461150
0.525253 0.686869 -10.759479 0.162687
0.525253 0.767677 -10.641940 -0.174956
0.525253 0.848485 -10.511341 -0.551779
0.525253 0.929293 -10.367682 -0.967781
0.525253 1.010101 -10.210963 -1.422962
0.525253 1.090909 -10.041185 -1.917324
0.525253 1.171717 -9.858346 -2.450865
0.525253 1.252525 -9.662448 -3.023586
0.525253 1.333333 -9.453490 -3.635486
0.525253 1.414141 -9.231471 -4.286566
0.525253 1.494949 -8.996393 -4.976826
0.525253 1.575758 -8.748255 -5.706265
0.525253 1.656566 -8.487058 -6.474885
0.525253 1.737374 -8.212800 -7.282683
0.525253 1.818182 -7.925482 -8.129662
0.525253 1.898990 -7.625105 -9.015820
0.525253 1.979798 -7.311667 -9.941158
0.525253 2.060606 -6.985170 -10.905676
0.525253 2.141414 -6.645613 -11.909373
0.525253 2.222222 -6.292996 -12.952250
0.525253 2.303030 -5.927319 -14.034306
0.525253 2.383838 -5.548582 -15.155542
0.525253 2.464646 -5.156785 -16.315958
0.525253 2.545455 -4.751928 -17.515554
0.525253 2.626263 -4.334012 -18.754329
0.525253 2.707071 -3.903035 -20.032284
0.525253 2.787879 -3.458999 -21.349419
0.525253 2.868687 -3.001903 -22.705733
0.525253 2.949495 -2.531747 -24.101227
0.525253 3.030303 -2.048531 -25.535901
0.525253 3.111111 -1.552255 -27.009754
0.525253 3.191919 -1.042919 -28.522787
0.525253 3.272727 -0.520524 -30.074999
0.525253 3.353535 0.014932 -31.666392
0.525253 3.434343 0.563448 -33.296964
0.525253 3.515152 1.125023 -34.966716
0.525253 3.595960 1.699658 -36.675647
0.525253 3.676768 2.287353 -38.423758
0.525253 3.757576 2.888108 -40.211049
0.525253 3.838384 3.501923 -42.037519
0.525253 3.919192 4.128798 -43.903169
0.525253 4.000000 4.768733 -45.807999

0.606061 -4.000000 4.519139 -48.250515
0.606061 -3.919192 3.879204 -46.299177
0.606061 -3.838384 3.252329 -44.387020
0.606061 -3.757576 2.638514 -42.514042
0.606061 -3.676768 2.037759 -40.680244
0.606061 -3.595960 1.450064 -38.885625
0.606061 -3.515152 0.875429 -37.130186
0.606061 -3.434343 0.313854 -35.413927
0.606061 -3.353535 -0.234662 -33.736848
0.606061 -3.272727 -0.770117 -32.098948
0.606061 -3.191919 -1.292513 -30.500228
0.606061 -3.111111 -1.801849 -28.940687
0.606061 -3.030303 -2.298125 -27.420326
0.606061 -2.949495 -2.781341 -25.939145
0.606061 -2.868687 -3.251497 -24.497144
0.606061 -2.787879 -3.708593 -23.094322
0.606061 -2.707071 -4.152629 -21.730680
0.606061 -2.626263 -4.583606 -20.406217
0.606061 -2.545455 -5.001522 -19.120934
0.606061 -2.464646 -5.406379 -17.874831
0.606061 -2.383838 -5.798176 -16.667908
0.606061 -2.303030 -6.176912 -15.500164
0.606061 -2.222222 -6.542589 -14.371600
0.606061 -2.141414 -6.895207 -13.282216
0.606061 -2.060606 -7.234764 -12.232011
0.606061 -1.979798 -7.561261 -11.220986
0.606061 -1.898990 -7.874698 -10.249141
0.606061 -1.818182 -8.175076 -9.316475
0.606061 -1.737374 -8.462394 -8.422989
0.606061 -1.656566 -8.736651 -7.568683
0.606061 -1.575758 -8.997849 -6.753556
0.606061 -1.494949 -9.245987 -5.977609
0.606061 -1.414141 -9.481065 -5.240842
0.606061 -1.333333 -9.703083 -4.543254
0.606061 -1.252525 -9.912042 -3.884846
0.606061 -1.171717 -10.107940 -3.265618
0.606061 -1.090909 -10.290778 -2.685569
0.606061 -1.010101 -10.460557 -2.144700
0.606061 -0.929293 -10.617276 -1.643011
0.606061 -0.848485 -10.760935 -1.180501
0.606061 -0.767677 -10.891533 -0.757171
0.606061 -0.686869 -11.009072 -0.373021
0.606061 -0.606061 -11.113552 -0.028051
0.606061 -0.525253 -11.204971 0.277740
0.606061 -0.444444 -11.283330 0.544352
0.606061 -0.363636 -11.348630 0.771783
0.606061 -0.282828 -11.400869 0.960035
0.606061 -0.202020 -11.440049 1.109107
0.606061 -0.121212 -11.466169 1.219000
0.606061 -0.040404 -11.479229 1.289712
0.606061 0.040404 -11.479229 1.321246
0.606061 0.121212 -11.466169 1.313599
0.606061 0.202020 -11.440049 1.266773
0.606061 0.282828 -11.400869 1.180767
0.606061 0.363636 -11.348630 1.055581
0.606061 0.444444 -11.283330 0.891216
0.606061 0.525253 -11.204971 0.687671
0.606061 0.606061 -11.113552 0.444947
0.606061 0.686869 -11.009072 0.163043
0.606061 0.767677 -10.891533 -0.158041
0.606061 0.848485 -10.760935 -0.518305
0.606061 0.929293 -10.617276 -0.917748
0.606061 1.010101 -10.460557 -1.356371
0.606061 1.090909 -10.290778 -1.834174
0.606061 1.171717 -10.107940 -2.351156
0.606061 1.252525 -9.912042 -2.907318
0.606061 1.333333 -9.703083 -3.502660
0.606061 1.414141 -9.481065 -4.137181
0.606061 1.494949 -9.245987 -4.810882
0.606061 1.575758 -8.997849 -5.523763
0.606061 1.656566 -8.736651 -6.275823
0.606061 1.737374 -8.462394 -7.067063
0.606061 1.818182 -8.175076 -7.897483
0.606061 1.898990 -7.874698 -8.767082
0.606061 1.979798 -7.561261 -9.675861
0.606061 2.060606 -7.234764 -10.623820
0.606061 2.141414 -6.895207 -11.610958
0.606061 2.222222 -6.542589 -12.637277
0.606061 2.303030 -6.176912 -13.702774
0.606061 2.383838 -5.798176 -14.807452
0.606061 2.464646 -5.406379 -15.951309
0.606061 2.545455 -5.001522 -17.134346
0.606061 2.626263 -4.583606 -18.356562
0.606061 2.707071 -4.152629 -19.617958
0.606061 2.787879 -3.708593 -20.918534
0.606061 2.868687 -3.251497 -22.258290
0.606061 2.949495 -2.781341 -23.637225
0.606061 3.030303 -2.298125 -25.055340
0.606061 3.111111 -1.801849 -26.512634
0.606061 3.191919 -1.292513 -28.009108
0.606061 3.272727 -0.770117 -29.544762
0.606061 3.353535 -0.234662 -31.119596
0.606061 3.434343 0.313854 -32.733609
0.606061 3.515152 0.875429 -34.386802
0.606061 3.595960 1.450064 -36.079174
0.606061 3.676768 2.037759 -37.810727
0.606061 3.757576 2.638514 -39.581458
0.606061 3.838384 3.252329 -41.391370
0.606061 3.919192 3.879204 -43.240461
0.606061 4.000000 4.519139 -45.128732

0.686869 -4.000000 4.301193 -49.205905
0.686869 -3.919192 3.661259 -47.237576
0.686869 -3.838384 3.034384 -45.308426
0.686869 -3.757576 2.420569 -43.418456
0.686869 -3.676768 1.819814 -41.567665
0.686869 -3.595960 1.232119 -39.756055
0.686869 -3.515152 0.657484 -37.983623
0.686869 -3.434343 0.095908 -36.250372
0.686869 -3.353535 -0.452607 -34.556300
0.686869 -3.272727 -0.988063 -32.901408
0.686869 -3.191919 -1.510459 -31.285696
0.686869 -3.111111 -2.019794 -29.709163
0.686869 -3.030303 -2.516070 -28.171810
0.686869 -2.949495 -2.999286 -26.673636
0.686869 -2.868687 -3.469442 -25.214643
0.686869 -2.787879 -3.926539 -23.794829
0.686869 -2.707071 -4.370575 -22.414194
0.686869 -2.626263 -4.801551 -21.072740
0.686869 -2.545455 -5.219468 -19.770464
0.686869 -2.464646 -5.624324 -18.507369
0.686869 -2.383838 -6.016121 -17.283453
0.686869 -2.303030 -6.394858 -16.098717
0.686869 -2.222222 -6.760535 -14.953161
0.686869 -2.141414 -7.113152 -13.846784
0.686869 -2.060606 -7.452709 -12.779588
0.686869 -1.979798 -7.779207 -11.751570
0.686869 -1.898990 -8.092644 -10.762733
0.686869 -1.818182 -8.393022 -9.813075
0.686869 -1.737374 -8.680339 -8.902596
0.686869 -1.656566 -8.954597 -8.031298
0.686869 -1.575758 -9.215795 -7.199179
0.686869 -1.494949 -9.463933 -6.406240
0.686869 -1.414141 -9.699011 -5.652480
0.686869 -1.333333 -9.921029 -4.937900
0.686869 -1.252525 -10.129987 -4.262500
0.686869 -1.171717 -10.325886 -3.626279
0.686869 -1.090909 -10.508724 -3.029239
0.686869 -1.010101 -10.678503 -2.471377
0.686869 -0.929293 -10.835221 -1.952696
0.686869 -0.848485 -10.978880 -1.473194
0.686869 -0.767677 -11.109479 -1.032872
0.686869 -0.686869 -11.227018 -0.631729
0.686869 -0.606061 -11.331497 -0.269767
0.686869 -0.525253 -11.422916 0.053017
0.686869 -0.444444 -11.501276 0.336620
0.686869 -0.363636 -11.566575 0.581044
0.686869 -0.282828 -11.618815 0.786288
0.686869 -0.202020 -11.657995 0.952352
0.686869 -0.121212 -11.684114 1.079237
0.686869 -0.040404 -11.697174 1.166942
0.686869 0.040404 -11.697174 1.215468
0.686869 0.121212 -11.684114 1.224813
0.686869 0.202020 -11.657995 1.194979
0.686869 0.282828 -11.618815 1.125966
0.686869 0.363636 -11.566575 1.017773
0.686869 0.444444 -11.501276 0.870400
0.686869 0.525253 -11.422916 0.683847
0.686869 0.606061 -11.331497 0.458115
0.686869 0.686869 -11.227018 0.193203
0.686869 0.767677 -11.109479 -0.110889
0.686869 0.848485 -10.978880 -0.454160
0.686869 0.929293 -10.835221 -0.836611
0.686869 1.010101 -10.678503 -1.258242
0.686869 1.090909 -10.508724 -1.719052
0.686869 1.171717 -10.325886 -2.219043
0.686869 1.252525 -10.129987 -2.758212
0.686869 1.333333 -9.921029 -3.336562
0.686869 1.414141 -9.699011 -3.954091
0.686869 1.494949 -9.463933 -4.610799
0.686869 1.575758 -9.215795 -5.306688
0.686869 1.656566 -8.954597 -6.041756
0.686869 1.737374 -8.680339 -6.816004
0.686869 1.818182 -8.393022 -7.629431
0.686869 1.898990 -8.092644 -8.482038
0.686869 1.979798 -7.779207 -9.373825
0.686869 2.060606 -7.452709 -10.304792
0.686869 2.141414 -7.113152 -11.274938
0.686869 2.222222 -6.760535 -12.284264
0.686869 2.303030 -6.394858 -13.332769
0.686869 2.383838 -6.016121 -14.420454
0.686869 2.464646 -5.624324 -15.547319
0.686869 2.545455 -5.219468 -16.713364
0.686869 2.626263 -4.801551 -17.918588
0.686869 2.707071 -4.370575 -19.162992
0.686869 2.787879 -3.926539 -20.446575
0.686869 2.868687 -3.469442 -21.769339
0.686869 2.949495 -2.999286 -23.131281
0.686869 3.030303 -2.516070 -24.532404
0.686869 3.111111 -2.019794 -25.972706
0.686869 3.191919 -1.510459 -27.452188
0.686869 3.272727 -0.988063 -28.970850
0.686869 3.353535 -0.452607 -30.528691
0.686869 3.434343 0.095908 -32.125712
0.686869 3.515152 0.657484 -33.761913
0.686869 3.595960 1.232119 -35.437293
0.686869 3.676768 1.819814 -37.151853
0.686869 3.757576 2.420569 -38.905593
0.686869 3.838384 3.034384 -40.698512
0.686869 3.919192 3.661259 -42.530611
0.686869 4.000000 4.301193 -44.401890

0.767677 -4.000000 4.117000 -50.155362
0.767677 -3.919192 3.477065 -48.169632
0.767677 -3.838384 2.850191 -46.223082
0.767677 -3.757576 2.236376 -44.315712
0.767677 -3.676768 1.635621 -42.447522
0.767677 -3.595960 1.047926 -40.618511
0.767677 -3.515152 0.473290 -38.828680
0.767677 -3.434343 -0.088285 -37.078028
0.767677 -3.353535 -0.636800 -35.366556
0.767677 -3.272727 -1.172256 -33.694264
0.767677 -3.191919 -1.694652 -32.061152
0.767677 -3.111111 -2.203987 -30.467219
0.767677 -3.030303 -2.700263 -28.912466
0.767677 -2.949495 -3.183479 -27.396892
0.767677 -2.868687 -3.653635 -25.920499
0.767677 -2.787879 -4.110732 -24.483284
0.767677 -2.707071 -4.554768 -23.085250
0.767677 -2.626263 -4.985744 -21.726395
0.767677 -2.545455 -5.403661 -20.406720
0.767677 -2.464646 -5.808518 -19.126225
0.767677 -2.383838 -6.200314 -17.884909
0.767677 -2.303030 -6.579051 -16.682773
0.767677 -2.222222 -6.944728 -15.519817
0.767677 -2.141414 -7.297345 -14.396040
0.767677 -2.060606 -7.636902 -13.311443
0.767677 -1.979798 -7.963400 -12.266026
0.767677 -1.898990 -8.276837 -11.259788
0.767677 -1.818182 -8.577215 -10.292730
0.767677 -1.737374 -8.864532 -9.364852
0.767677 -1.656566 -9.138790 -8.476153
0.767677 -1.575758 -9.399988 -7.626634
0.767677 -1.494949 -9.648126 -6.816295
0.767677 -1.414141 -9.883204 -6.045135
0.767677 -1.333333 -10.105222 -5.313155
0.767677 -1.252525 -10.314180 -4.620355
0.767677 -1.171717 -10.510079 -3.966734
0.767677 -1.090909 -10.692917 -3.352293
0.767677 -1.010101 -10.862696 -2.777032
0.767677 -0.929293 -11.019414 -2.240951
0.767677 -0.848485 -11.163073 -1.744049
0.767677 -0.767677 -11.293672 -1.286327
0.767677 -0.686869 -11.411211 -0.867784
0.767677 -0.606061 -11.515690 -0.488421
0.767677 -0.525253 -11.607110 -0.148238
0.767677 -0.444444 -11.685469 0.152766
0.767677 -0.363636 -11.750768 0.414589
0.767677 -0.282828 -11.803008 0.637234
0.767677 -0.202020 -11.842188 0.820698
0.767677 -0.121212 -11.868307 0.964983
0.767677 -0.040404 -11.881367 1.070088
0.767677 0.040404 -11.881367 1.136013
0.767677 0.121212 -11.868307 1.162759
0.767677 0.202020 -11.842188 1.150325
0.767677 0.282828 -11.803008 1.098712
0.767677 0.363636 -11.750768 1.007919
0.767677 0.444444 -11.685469 0.877946
0.767677 0.525253 -11.607110 0.708793
0.767677 0.606061 -11.515690 0.500461
0.767677 0.686869 -11.411211 0.252949
0.767677 0.767677 -11.293672 -0.033743
0.767677 0.848485 -11.163073 -0.359614
0.767677 0.929293 -11.019414 -0.724665
0.767677 1.010101 -10.862696 -1.128896
0.767677 1.090909 -10.692917 -1.572306
0.767677 1.171717 -10.510079 -2.054896
0.767677 1.252525 -10.314180 -2.576666
0.767677 1.333333 -10.105222 -3.137615
0.767677 1.414141 -9.883204 -3.737744
0.767677 1.494949 -9.648126 -4.377053
0.767677 1.575758 -9.399988 -5.055541
0.767677 1.656566 -9.138790 -5.773209
0.767677 1.737374 -8.864532 -6.530057
0.767677 1.818182 -8.577215 -7.326084
0.767677 1.898990 -8.276837 -8.161292
0.767677 1.979798 -7.963400 -9.035678
0.767677 2.060606 -7.636902 -9.949245
0.767677 2.141414 -7.297345 -10.901991
0.767677 2.222222 -6.944728 -11.893917
0.767677 2.303030 -6.579051 -12.925022
0.767677 2.383838 -6.200314 -13.995307
0.767677 2.464646 -5.808518 -15.104772
0.767677 2.545455 -5.403661 -16.253416
0.767677 2.626263 -4.985744 -17.441241
0.767677 2.707071 -4.554768 -18.668244
0.767677 2.787879 -4.110732 -19.934428
0.767677 2.868687 -3.653635 -21.239791
0.767677 2.949495 -3.183479 -22.584334
0.767677 3.030303 -2.700263 -23.968057
0.767677 3.111111 -2.203987 -25.390959
0.767677 3.191919 -1.694652 -26.853041
0.767677 3.272727 -1.172256 -28.354302
0.767677 3.353535 -0.636800 -29.894744
0.767677 3.434343 -0.088285 -31.474364
0.767677 3.515152 0.473290 -33.093165
0.767677 3.595960 1.047926 -34.751145
0.767677 3.676768 1.635621 -36.448305
0.767677 3.757576 2.236376 -38.184645
0.767677 3.838384 2.850191 -39.960164
0.767677 3.919192 3.477065 -41.774863
0.767677 4.000000 4.117000 -43.628742

0.848485 -4.000000 3.968529 -51.097482
0.848485 -3.919192 3.328594 -49.093973
0.848485 -3.838384 2.701719 -47.129644
0.848485 -3.757576 2.087904 -45.204494
0.848485 -3.676768 1.487149 -43.318524
0.848485 -3.595960 0.899454 -41.471734
0.848485 -3.515152 0.324819 -39.664123
0.848485 -3.434343 -0.236756 -37.895692
0.848485 -3.353535 -0.785272 -36.166441
0.848485 -3.272727 -1.320728 -34.476369
0.848485 -3.191919 -1.843123 -32.825477
0.848485 -3.111111 -2.352459 -31.213765
0.848485 -3.030303 -2.848735 -29.641232
0.848485 -2.949495 -3.331951 -28.107879
0.848485 -2.868687 -3.802107 -26.613706
0.848485 -2.787879 -4.259203 -25.158712
0.848485 -2.707071 -4.703239 -23.742898
0.848485 -2.626263 -5.134216 -22.366264
0.848485 -2.545455 -5.552132 -21.028809
0.848485 -2.464646 -5.956989 -19.730534
0.848485 -2.383838 -6.348786 -18.471439
0.848485 -2.303030 -6.727523 -17.251524
0.848485 -2.222222 -7.093200 -16.070788
0.848485 -2.141414 -7.445817 -14.929232
0.848485 -2.060606 -7.785374 -13.826855
0.848485 -1.979798 -8.111871 -12.763658
0.848485 -1.898990 -8.425309 -11.739641
0.848485 -1.818182 -8.725686 -10.754804
0.848485 -1.737374 -9.013004 -9.809146
0.848485 -1.656566 -9.287262 -8.902668
0.848485 -1.575758 -9.548459 -8.035369
0.848485 -1.494949 -9.796597 -7.207250
0.848485 -1.414141 -10.031675 -6.418311
0.848485 -1.333333 -10.253694 -5.668552
0.848485 -1.252525 -10.462652 -4.957972
0.848485 -1.171717 -10.658550 -4.286572
0.848485 -1.090909 -10.841389 -3.654351
0.848485 -1.010101 -11.011167 -3.061311
0.848485 -0.929293 -11.167886 -2.507450
0.848485 -0.848485 -11.311545 -1.992768
0.848485 -0.767677 -11.442144 -1.517266
0.848485 -0.686869 -11.559683 -1.080944
0.848485 -0.606061 -11.664162 -0.683802
0.848485 -0.525253 -11.755581 -0.325839
0.848485 -0.444444 -11.833940 -0.007056
0.848485 -0.363636 -11.899240 0.272547
0.848485 -0.282828 -11.951479 0.512971
0.848485 -0.202020 -11.990659 0.714215
0.848485 -0.121212 -12.016779 0.876279
0.848485 -0.040404 -12.029839 0.999164
0.848485 0.040404 -12.029839 1.082869
0.848485 0.121212 -12.016779 1.127394
0.848485 0.202020 -11.990659 1.132740
0.848485 0.282828 -11.951479 1.098906
0.848485 0.363636 -11.899240 1.025892
0.848485 0.444444 -11.833940 0.913698
0.848485 0.525253 -11.755581 0.762325
0.848485 0.606061 -11.664162 0.571773
0.848485 0.686869 -11.559683 0.342040
0.848485 0.767677 -11.442144 0.073128
0.848485 0.848485 -11.311545 -0.234964
0.848485 0.929293 -11.167886 -0.582235
0.848485 1.010101 -11.011167 -0.968686
0.848485 1.090909 -10.841389 -1.394317
0.848485 1.171717 -10.658550 -1.859128
0.848485 1.252525 -10.462652 -2.363118
0.848485 1.333333 -10.253694 -2.906288
0.848485 1.414141 -10.031675 -3.488637
0.848485 1.494949 -9.796597 -4.110166
0.848485 1.575758 -9.548459 -4.770875
0.848485 1.656566 -9.287262 -5.470764
0.848485 1.737374 -9.013004 -6.209832
0.848485 1.818182 -8.725686 -6.988080
0.848485 1.898990 -8.425309 -7.805507
0.848485 1.979798 -8.111871 -8.662115
0.848485 2.060606 -7.785374 -9.557902
0.848485 2.141414 -7.445817 -10.492868
0.848485 2.222222 -7.093200 -11.467014
