# x1 x2 f1 f2
-0.030303 -2.222222 -3.909318 -9.335884
-0.030303 -2.151515 -4.218572 -8.483081
-0.030303 -2.080808 -4.517827 -7.660276
-0.030303 -2.010101 -4.807084 -6.867467
-0.030303 -1.939394 -5.086341 -6.104655
-0.030303 -1.868687 -5.355599 -5.371840
-0.030303 -1.797980 -5.614858 -4.669023
-0.030303 -1.727273 -5.864119 -3.996202
-0.030303 -1.656566 -6.103380 -3.353378
-0.030303 -1.585859 -6.332642 -2.740551
-0.030303 -1.515152 -6.551906 -2.157720
-0.030303 -1.444444 -6.761170 -1.604887
-0.030303 -1.373737 -6.960435 -1.082051
-0.030303 -1.303030 -7.149702 -0.589212
-0.030303 -1.232323 -7.328969 -0.126369
-0.030303 -1.161616 -7.498238 0.306476
-0.030303 -1.090909 -7.657507 0.709325
-0.030303 -1.020202 -7.806778 1.082176
-0.030303 -0.949495 -7.946049 1.425031
-0.030303 -0.878788 -8.075322 1.737889
-0.030303 -0.808081 -8.194595 2.020749
-0.030303 -0.737374 -8.303870 2.273613
-0.030303 -0.666667 -8.403145 2.496480
-0.030303 -0.595960 -8.492422 2.689350
-0.030303 -0.525253 -8.571700 2.852223
-0.030303 -0.454545 -8.640978 2.985099
-0.030303 -0.383838 -8.700258 3.087978
-0.030303 -0.313131 -8.749539 3.160860
-0.030303 -0.242424 -8.788820 3.203745
-0.030303 -0.171717 -8.818103 3.216634
-0.030303 -0.101010 -8.837387 3.199525
-0.030303 -0.030303 -8.846671 3.152420
-0.030303 0.040404 -8.845957 3.075317
-0.030303 0.111111 -8.835244 2.968218
-0.030303 0.181818 -8.814532 2.831121
-0.030303 0.252525 -8.783821 2.664028
-0.030303 0.323232 -8.743111 2.466937
-0.030303 0.393939 -8.692402 2.239850
-0.030303 0.464646 -8.631693 1.982766
-0.030303 0.535354 -8.560986 1.695685
-0.030303 0.606061 -8.480280 1.378607
-0.030303 0.676768 -8.389575 1.031532
-0.030303 0.747475 -8.288871 0.654460
-0.030303 0.818182 -8.178168 0.247391
-0.030303 0.888889 -8.057466 -0.189675
-0.030303 0.959596 -7.926765 -0.656737
-0.030303 1.030303 -7.786065 -1.153797
-0.030303 1.101010 -7.635367 -1.680854
-0.030303 1.171717 -7.474669 -2.237907
-0.030303 1.242424 -7.303972 -2.824958
-0.030303 1.313131 -7.123276 -3.442005
-0.030303 1.383838 -6.932581 -4.089049
-0.030303 1.454545 -6.731887 -4.766091
-0.030303 1.525253 -6.521194 -5.473129
-0.030303 1.595960 -6.300503 -6.210164
-0.030303 1.666667 -6.069812 -6.977196
-0.030303 1.737374 -5.829122 -7.774225
-0.030303 1.808081 -5.578434 -8.601251
-0.030303 1.878788 -5.317746 -9.458274
-0.030303 1.949495 -5.047059 -10.345294
-0.030303 2.020202 -4.766374 -11.262311
-0.030303 2.090909 -4.475689 -12.209325
-0.030303 2.161616 -4.175005 -13.186335
-0.030303 2.232323 -3.864323 -14.193343
-0.030303 2.303030 -3.543641 -15.230348
-0.030303 2.373737 -3.212961 -16.297349
-0.030303 2.444444 -2.872281 -17.394348
-0.030303 2.515152 -2.521603 -18.521343
-0.030303 2.585859 -2.160925 -19.678335
-0.030303 2.656566 -1.790249 -20.865325
-0.030303 2.727273 -1.409573 -22.082311
-0.030303 2.797980 -1.018899 -23.329294
-0.030303 2.868687 -0.618225 -24.606274
-0.030303 2.939394 -0.207553 -25.913251
-0.030303 3.010101 0.213118 -27.250225
-0.030303 3.080808 0.643789 -28.617196
-0.030303 3.151515 1.084458 -30.014164
-0.030303 3.222222 1.535126 -31.441129
-0.030303 3.292929 1.995794 -32.898090
-0.030303 3.363636 2.466460 -34.385049
-0.030303 3.434343 2.947125 -35.902005
-0.030303 3.505051 3.437789 -37.448957
-0.030303 3.575758 3.938452 -39.025907
-0.030303 3.646465 4.449115 -40.632853
-0.030303 3.717172 4.969776 -42.269796
-0.030303 3.787879 5.500436 -43.936737
-0.030303 3.858586 6.041095 -45.633674
-0.030303 3.929293 6.591753 -47.360608
-0.030303 4.000000 7.152410 -49.117539

0.040404 -3.000000 -0.200333 -21.403224
0.040404 -2.929293 -0.619576 -20.210431
0.040404 -2.858586 -1.028820 -19.047634
0.040404 -2.787879 -1.428065 -17.914835
0.040404 -2.717172 -1.817311 -16.812033
0.040404 -2.646465 -2.196558 -15.739228
0.040404 -2.575758 -2.565806 -14.696419
0.040404 -2.505051 -2.925055 -13.683608
0.040404 -2.434343 -3.274305 -12.700793
0.040404 -2.363636 -3.613556 -11.747975
0.040404 -2.292929 -3.942808 -10.825155
0.040404 -2.222222 -4.262061 -9.932331
0.040404 -2.151515 -4.571315 -9.069504
0.040404 -2.080808 -4.870570 -8.236674
0.040404 -2.010101 -5.159827 -7.433841
0.040404 -1.939394 -5.439084 -6.661005
0.040404 -1.868687 -5.708342 -5.918166
0.040404 -1.797980 -5.967601 -5.205324
0.040404 -1.727273 -6.216862 -4.522479
0.040404 -1.656566 -6.456123 -3.869631
0.040404 -1.585859 -6.685385 -3.246779
0.040404 -1.515152 -6.904649 -2.653925
0.040404 -1.444444 -7.113913 -2.091068
0.040404 -1.373737 -7.313178 -1.558207
0.040404 -1.303030 -7.502445 -1.055344
0.040404 -1.232323 -7.681712 -0.582477
0.040404 -1.161616 -7.850981 -0.139607
0.040404 -1.090909 -8.010250 0.273265
0.040404 -1.020202 -8.159521 0.656141
0.040404 -0.949495 -8.298792 1.009020
0.040404 -0.878788 -8.428065 1.331902
0.040404 -0.808081 -8.547338 1.624787
0.040404 -0.737374 -8.656613 1.887675
0.040404 -0.666667 -8.755888 2.120566
0.040404 -0.595960 -8.845165 2.323460
0.040404 -0.525253 -8.924443 2.496357
0.040404 -0.454545 -8.993721 2.639258
0.040404 -0.383838 -9.053001 2.752161
0.040404 -0.313131 -9.102282 2.835067
0.040404 -0.242424 -9.141563 2.887977
0.040404 -0.171717 -9.170846 2.910889
0.040404 -0.101010 -9.190130 2.903805
0.040404 -0.030303 -9.199414 2.866724
0.040404 0.040404 -9.198700 2.799645
0.040404 0.111111 -9.187987 2.702570
0.040404 0.181818 -9.167275 2.575498
0.040404 0.252525 -9.136564 2.418429
0.040404 0.323232 -9.095854 2.231363
0.040404 0.393939 -9.045145 2.014300
0.040404 0.464646 -8.984436 1.767240
0.040404 0.535354 -8.913729 1.490183
0.040404 0.606061 -8.833023 1.183129
0.040404 0.676768 -8.742318 0.846078
0.040404 0.747475 -8.641614 0.479031
0.040404 0.818182 -8.530911 0.081986
0.040404 0.888889 -8.410209 -0.345056
0.040404 0.959596 -8.279508 -0.802094
0.040404 1.030303 -8.138808 -1.289130
0.040404 1.101010 -7.988110 -1.806162
0.040404 1.171717 -7.827412 -2.353191
0.040404 1.242424 -7.656715 -2.930218
0.040404 1.313131 -7.476019 -3.537241
0.040404 1.383838 -7.285324 -4.174261
0.040404 1.454545 -7.084630 -4.841278
0.040404 1.525253 -6.873937 -5.538292
0.040404 1.595960 -6.653246 -6.265303
0.040404 1.666667 -6.422555 -7.022311
0.040404 1.737374 -6.181865 -7.809316
0.040404 1.808081 -5.931177 -8.626317
0.040404 1.878788 -5.670489 -9.473316
0.040404 1.949495 -5.399802 -10.350312
0.040404 2.020202 -5.119117 -11.257304
0.040404 2.090909 -4.828432 -12.194294
0.040404 2.161616 -4.527748 -13.161280
0.040404 2.232323 -4.217066 -14.158264
0.040404 2.303030 -3.896384 -15.185244
0.040404 2.373737 -3.565704 -16.242221
0.040404 2.444444 -3.225024 -17.329196
0.040404 2.515152 -2.874346 -18.446167
0.040404 2.585859 -2.513668 -19.593135
0.040404 2.656566 -2.142992 -20.770100
0.040404 2.727273 -1.762316 -21.977062
0.040404 2.797980 -1.371642 -23.214021
0.040404 2.868687 -0.970968 -24.480977
0.040404 2.939394 -0.560296 -25.777930
0.040404 3.010101 -0.139625 -27.104879
0.040404 3.080808 0.291046 -28.461826
0.040404 3.151515 0.731715 -29.848770
0.040404 3.222222 1.182383 -31.265710
0.040404 3.292929 1.643051 -32.712648
0.040404 3.363636 2.113717 -34.189582
0.040404 3.434343 2.594382 -35.696514
0.040404 3.505051 3.085046 -37.233442
0.040404 3.575758 3.585709 -38.800367
0.040404 3.646465 4.096372 -40.397289
0.040404 3.717172 4.617033 -42.024208
0.040404 3.787879 5.147693 -43.681124
0.040404 3.858586 5.688352 -45.368037
0.040404 3.929293 6.239010 -47.084947
0.040404 4.000000 6.799667 -48.831854

0.111111 -3.000000 -0.542067 -22.104919
0.111111 -2.929293 -0.961310 -20.901749
0.111111 -2.858586 -1.370554 -19.728575
0.111111 -2.787879 -1.769799 -18.585399
0.111111 -2.717172 -2.159045 -17.472219
0.111111 -2.646465 -2.538292 -16.389036
0.111111 -2.575758 -2.907540 -15.335851
0.111111 -2.505051 -3.266789 -14.312662
0.111111 -2.434343 -3.616040 -13.319470
0.111111 -2.363636 -3.955291 -12.356275
0.111111 -2.292929 -4.284543 -11.423077
0.111111 -2.222222 -4.603796 -10.519876
0.111111 -2.151515 -4.913050 -9.646672
0.111111 -2.080808 -5.212305 -8.803465
0.111111 -2.010101 -5.501561 -7.990255
0.111111 -1.939394 -5.780819 -7.207041
0.111111 -1.868687 -6.050077 -6.453825
0.111111 -1.797980 -6.309336 -5.730606
0.111111 -1.727273 -6.558596 -5.037383
0.111111 -1.656566 -6.797858 -4.374158
0.111111 -1.585859 -7.027120 -3.740929
0.111111 -1.515152 -7.246383 -3.137697
0.111111 -1.444444 -7.455648 -2.564463
0.111111 -1.373737 -7.654913 -2.021225
0.111111 -1.303030 -7.844179 -1.507984
0.111111 -1.232323 -8.023447 -1.024740
0.111111 -1.161616 -8.192715 -0.571493
0.111111 -1.090909 -8.351985 -0.148243
0.111111 -1.020202 -8.501255 0.245010
0.111111 -0.949495 -8.640527 0.608266
0.111111 -0.878788 -8.769799 0.941525
0.111111 -0.808081 -8.889073 1.244787
0.111111 -0.737374 -8.998347 1.518053
0.111111 -0.666667 -9.097623 1.761321
0.111111 -0.595960 -9.186900 1.974593
0.111111 -0.525253 -9.266177 2.157867
0.111111 -0.454545 -9.335456 2.311145
0.111111 -0.383838 -9.394736 2.434425
0.111111 -0.313131 -9.444016 2.527709
0.111111 -0.242424 -9.483298 2.590996
0.111111 -0.171717 -9.512581 2.624285
0.111111 -0.101010 -9.531864 2.627578
0.111111 -0.030303 -9.541149 2.600874
0.111111 0.040404 -9.540435 2.544173
0.111111 0.111111 -9.529722 2.457475
0.111111 0.181818 -9.509010 2.340780
0.111111 0.252525 -9.478298 2.194089
0.111111 0.323232 -9.437588 2.017400
0.111111 0.393939 -9.386879 1.810714
0.111111 0.464646 -9.326171 1.574031
0.111111 0.535354 -9.255464 1.307352
0.111111 0.606061 -9.174758 1.010675
0.111111 0.676768 -9.084053 0.684002
0.111111 0.747475 -8.983349 0.327331
0.111111 0.818182 -8.872646 -0.059336
0.111111 0.888889 -8.751944 -0.476000
0.111111 0.959596 -8.621243 -0.922661
0.111111 1.030303 -8.480543 -1.399320
0.111111 1.101010 -8.329844 -1.905975
0.111111 1.171717 -8.169146 -2.442627
0.111111 1.242424 -7.998449 -3.009276
0.111111 1.313131 -7.817754 -3.605922
0.111111 1.383838 -7.627059 -4.232564
0.111111 1.454545 -7.426365 -4.889204
0.111111 1.525253 -7.215672 -5.575841
0.111111 1.595960 -6.994980 -6.292475
0.111111 1.666667 -6.764290 -7.039105
0.111111 1.737374 -6.523600 -7.815733
0.111111 1.808081 -6.272911 -8.622357
0.111111 1.878788 -6.012224 -9.458979
0.111111 1.949495 -5.741537 -10.325597
0.111111 2.020202 -5.460851 -11.222212
0.111111 2.090909 -5.170167 -12.148825
0.111111 2.161616 -4.869483 -13.105434
0.111111 2.232323 -4.558800 -14.092040
0.111111 2.303030 -4.238119 -15.108643
0.111111 2.373737 -3.907438 -16.155243
0.111111 2.444444 -3.566759 -17.231840
0.111111 2.515152 -3.216080 -18.338434
0.111111 2.585859 -2.855403 -19.475025
0.111111 2.656566 -2.484726 -20.641612
0.111111 2.727273 -2.104051 -21.838197
0.111111 2.797980 -1.713377 -23.064779
0.111111 2.868687 -1.312703 -24.321357
0.111111 2.939394 -0.902031 -25.607933
0.111111 3.010101 -0.481359 -26.924505
0.111111 3.080808 -0.050689 -28.271075
0.111111 3.151515 0.389980 -29.647641
0.111111 3.222222 0.840649 -31.054204
0.111111 3.292929 1.301316 -32.490764
0.111111 3.363636 1.771982 -33.957322
0.111111 3.434343 2.252647 -35.453876
0.111111 3.505051 2.743312 -36.980427
0.111111 3.575758 3.243975 -38.536975
0.111111 3.646465 3.754637 -40.123520
0.111111 3.717172 4.275298 -41.740061
0.111111 3.787879 4.805958 -43.386600
0.111111 3.858586 5.346617 -45.063136
0.111111 3.929293 5.897275 -46.769669
0.111111 4.000000 6.457933 -48.506198

0.181818 -3.000000 -0.871033 -22.801516
0.181818 -2.929293 -1.290275 -21.587618
0.181818 -2.858586 -1.699519 -20.403716
0.181818 -2.787879 -2.098764 -19.249811
0.181818 -2.717172 -2.488010 -18.125903
0.181818 -2.646465 -2.867257 -17.031991
0.181818 -2.575758 -3.236505 -15.968077
0.181818 -2.505051 -3.595755 -14.934160
0.181818 -2.434343 -3.945005 -13.930240
0.181818 -2.363636 -4.284256 -12.956316
0.181818 -2.292929 -4.613508 -12.012390
0.181818 -2.222222 -4.932761 -11.098460
0.181818 -2.151515 -5.242015 -10.214528
0.181818 -2.080808 -5.541270 -9.360592
0.181818 -2.010101 -5.830526 -8.536653
0.181818 -1.939394 -6.109784 -7.742712
0.181818 -1.868687 -6.379042 -6.978767
0.181818 -1.797980 -6.638301 -6.244819
0.181818 -1.727273 -6.887561 -5.540868
0.181818 -1.656566 -7.126823 -4.866914
0.181818 -1.585859 -7.356085 -4.222957
0.181818 -1.515152 -7.575348 -3.608997
0.181818 -1.444444 -7.784613 -3.025034
0.181818 -1.373737 -7.983878 -2.471068
0.181818 -1.303030 -8.173145 -1.947098
0.181818 -1.232323 -8.352412 -1.453126
0.181818 -1.161616 -8.521680 -0.989150
0.181818 -1.090909 -8.680950 -0.555172
0.181818 -1.020202 -8.830220 -0.151190
0.181818 -0.949495 -8.969492 0.222794
0.181818 -0.878788 -9.098764 0.566782
0.181818 -0.808081 -9.218038 0.880772
0.181818 -0.737374 -9.327313 1.164766
0.181818 -0.666667 -9.426588 1.418763
0.181818 -0.595960 -9.515865 1.642763
0.181818 -0.525253 -9.595142 1.836766
0.181818 -0.454545 -9.664421 2.000772
0.181818 -0.383838 -9.723701 2.134781
0.181818 -0.313131 -9.772981 2.238793
0.181818 -0.242424 -9.812263 2.312808
0.181818 -0.171717 -9.841546 2.356827
0.181818 -0.101010 -9.860830 2.370848
0.181818 -0.030303 -9.870114 2.354872
0.181818 0.040404 -9.869400 2.308900
0.181818 0.111111 -9.858687 2.232930
0.181818 0.181818 -9.837975 2.126964
0.181818 0.252525 -9.807264 1.991001
0.181818 0.323232 -9.766553 1.825040
0.181818 0.393939 -9.715844 1.629083
0.181818 0.464646 -9.655136 1.403129
0.181818 0.535354 -9.584429 1.147178
0.181818 0.606061 -9.503723 0.861230
0.181818 0.676768 -9.413018 0.545285
0.181818 0.747475 -9.312314 0.199343
0.181818 0.818182 -9.201611 -0.176596
0.181818 0.888889 -9.080909 -0.582532
0.181818 0.959596 -8.950208 -1.018465
0.181818 1.030303 -8.809508 -1.484394
0.181818 1.101010 -8.658809 -1.980321
0.181818 1.171717 -8.498111 -2.506245
0.181818 1.242424 -8.327415 -3.062165
0.181818 1.313131 -8.146719 -3.648083
0.181818 1.383838 -7.956024 -4.263997
0.181818 1.454545 -7.755330 -4.909908
0.181818 1.525253 -7.544637 -5.585817
0.181818 1.595960 -7.323946 -6.291722
0.181818 1.666667 -7.093255 -7.027624
0.181818 1.737374 -6.852565 -7.793523
0.181818 1.808081 -6.601876 -8.589419
0.181818 1.878788 -6.341189 -9.415312
0.181818 1.949495 -6.070502 -10.271202
0.181818 2.020202 -5.789816 -11.157089
0.181818 2.090909 -5.499132 -12.072973
0.181818 2.161616 -5.198448 -13.018853
0.181818 2.232323 -4.887766 -13.994731
0.181818 2.303030 -4.567084 -15.000606
0.181818 2.373737 -4.236403 -16.036477
0.181818 2.444444 -3.895724 -17.102346
0.181818 2.515152 -3.545045 -18.198211
0.181818 2.585859 -3.184368 -19.324073
0.181818 2.656566 -2.813691 -20.479933
0.181818 2.727273 -2.433016 -21.665789
0.181818 2.797980 -2.042342 -22.881642
0.181818 2.868687 -1.641668 -24.127492
0.181818 2.939394 -1.230996 -25.403339
0.181818 3.010101 -0.810324 -26.709183
0.181818 3.080808 -0.379654 -28.045024
0.181818 3.151515 0.061015 -29.410862
0.181818 3.222222 0.511683 -30.806697
0.181818 3.292929 0.972351 -32.232529
0.181818 3.363636 1.443017 -33.688357
0.181818 3.434343 1.923682 -35.174183
0.181818 3.505051 2.414346 -36.690006
0.181818 3.575758 2.915010 -38.235825
0.181818 3.646465 3.425672 -39.811641
0.181818 3.717172 3.946333 -41.417455
0.181818 3.787879 4.476993 -43.053265
0.181818 3.858586 5.017652 -44.719072
0.181818 3.929293 5.568310 -46.414877
0.181818 4.000000 6.128967 -48.140678

0.252525 -3.000000 -1.185481 -23.492861
0.252525 -2.929293 -1.604724 -22.267886
0.252525 -2.858586 -2.013967 -21.072908
0.252525 -2.787879 -2.413212 -19.907927
0.252525 -2.717172 -2.802458 -18.772943
0.252525 -2.646465 -3.181705 -17.667956
0.252525 -2.575758 -3.550953 -16.592966
0.252525 -2.505051 -3.910203 -15.547972
0.252525 -2.434343 -4.259453 -14.532976
0.252525 -2.363636 -4.598704 -13.547977
0.252525 -2.292929 -4.927956 -12.592974
0.252525 -2.222222 -5.247209 -11.667969
0.252525 -2.151515 -5.556463 -10.772960
0.252525 -2.080808 -5.855718 -9.907949
0.252525 -2.010101 -6.144975 -9.072934
0.252525 -1.939394 -6.424232 -8.267916
0.252525 -1.868687 -6.693490 -7.492895
0.252525 -1.797980 -6.952749 -6.747872
0.252525 -1.727273 -7.202010 -6.032845
0.252525 -1.656566 -7.441271 -5.347815
0.252525 -1.585859 -7.670533 -4.692782
0.252525 -1.515152 -7.889796 -4.067746
0.252525 -1.444444 -8.099061 -3.472706
0.252525 -1.373737 -8.298326 -2.907664
0.252525 -1.303030 -8.487593 -2.372619
0.252525 -1.232323 -8.666860 -1.867571
0.252525 -1.161616 -8.836128 -1.392519
0.252525 -1.090909 -8.995398 -0.947465
0.252525 -1.020202 -9.144668 -0.532407
0.252525 -0.949495 -9.283940 -0.147347
0.252525 -0.878788 -9.413212 0.207717
0.252525 -0.808081 -9.532486 0.532784
0.252525 -0.737374 -9.641761 0.827854
0.252525 -0.666667 -9.741036 1.092926
0.252525 -0.595960 -9.830313 1.328002
0.252525 -0.525253 -9.909590 1.533081
0.252525 -0.454545 -9.978869 1.708163
0.252525 -0.383838 -10.038149 1.853248
0.252525 -0.313131 -10.087429 1.968336
0.252525 -0.242424 -10.126711 2.053428
0.252525 -0.171717 -10.155994 2.108522
0.252525 -0.101010 -10.175278 2.133619
0.252525 -0.030303 -10.184562 2.128720
0.252525 0.040404 -10.183848 2.093823
0.252525 0.111111 -10.173135 2.028930
0.252525 0.181818 -10.152423 1.934039
0.252525 0.252525 -10.121712 1.809152
0.252525 0.323232 -10.081001 1.654267
0.252525 0.393939 -10.030292 1.469386
0.252525 0.464646 -9.969584 1.254508
0.252525 0.535354 -9.898877 1.009633
0.252525 0.606061 -9.818171 0.734761
0.252525 0.676768 -9.727466 0.429892
0.252525 0.747475 -9.626762 0.095026
0.252525 0.818182 -9.516059 -0.269837
0.252525 0.888889 -9.395357 -0.664697
0.252525 0.959596 -9.264656 -1.089554
0.252525 1.030303 -9.123956 -1.544407
0.252525 1.101010 -8.973257 -2.029258
0.252525 1.171717 -8.812559 -2.544106
0.252525 1.242424 -8.641863 -3.088950
0.252525 1.313131 -8.461167 -3.663792
0.252525 1.383838 -8.270472 -4.268630
0.252525 1.454545 -8.069778 -4.903465
0.252525 1.525253 -7.859085 -5.568298
0.252525 1.595960 -7.638394 -6.263127
0.252525 1.666667 -7.407703 -6.987953
0.252525 1.737374 -7.167013 -7.742776
0.252525 1.808081 -6.916324 -8.527596
0.252525 1.878788 -6.655637 -9.342413
0.252525 1.949495 -6.384950 -10.187227
0.252525 2.020202 -6.104264 -11.062038
0.252525 2.090909 -5.813580 -11.966846
0.252525 2.161616 -5.512896 -12.901651
0.252525 2.232323 -5.202214 -13.866452
0.252525 2.303030 -4.881532 -14.861251
0.252525 2.373737 -4.550851 -15.886046
0.252525 2.444444 -4.210172 -16.940839
0.252525 2.515152 -3.859493 -18.025628
0.252525 2.585859 -3.498816 -19.140415
0.252525 2.656566 -3.128139 -20.285198
0.252525 2.727273 -2.747464 -21.459978
0.252525 2.797980 -2.356790 -22.664755
0.252525 2.868687 -1.956116 -23.899530
0.252525 2.939394 -1.545444 -25.164301
0.252525 3.010101 -1.124772 -26.459069
0.252525 3.080808 -0.694102 -27.783834
0.252525 3.151515 -0.253433 -29.138595
0.252525 3.222222 0.197235 -30.523354
0.252525 3.292929 0.657903 -31.938110
0.252525 3.363636 1.128569 -33.382863
0.252525 3.434343 1.609234 -34.857612
0.252525 3.505051 2.099898 -36.362359
0.252525 3.575758 2.600562 -37.897102
0.252525 3.646465 3.111224 -39.461843
0.252525 3.717172 3.631885 -41.056580
0.252525 3.787879 4.162545 -42.681315
0.252525 3.858586 4.703204 -44.336046
0.252525 3.929293 5.253862 -46.020774
0.252525 4.000000 5.814519 -47.735499

0.323232 -3.000000 -1.483687 -24.178724
0.323232 -2.929293 -1.902930 -22.942331
0.323232 -2.858586 -2.312173 -21.735935
0.323232 -2.787879 -2.711418 -20.559536
0.323232 -2.717172 -3.100664 -19.413134
0.323232 -2.646465 -3.479911 -18.296728
0.323232 -2.575758 -3.849160 -17.210320
0.323232 -2.505051 -4.208409 -16.153909
0.323232 -2.434343 -4.557659 -15.127494
0.323232 -2.363636 -4.896910 -14.131077
0.323232 -2.292929 -5.226162 -13.164656
0.323232 -2.222222 -5.545415 -12.228232
0.323232 -2.151515 -5.854669 -11.321806
0.323232 -2.080808 -6.153924 -10.445376
0.323232 -2.010101 -6.443181 -9.598943
0.323232 -1.939394 -6.722438 -8.782507
0.323232 -1.868687 -6.991696 -7.996068
0.323232 -1.797980 -7.250955 -7.239626
0.323232 -1.727273 -7.500216 -6.513181
0.323232 -1.656566 -7.739477 -5.816733
0.323232 -1.585859 -7.968739 -5.150282
0.323232 -1.515152 -8.188002 -4.513828
0.323232 -1.444444 -8.397267 -3.907371
0.323232 -1.373737 -8.596532 -3.330910
0.323232 -1.303030 -8.785799 -2.784447
0.323232 -1.232323 -8.965066 -2.267980
0.323232 -1.161616 -9.134334 -1.781511
0.323232 -1.090909 -9.293604 -1.325038
0.323232 -1.020202 -9.442874 -0.898563
0.323232 -0.949495 -9.582146 -0.502084
0.323232 -0.878788 -9.711418 -0.135602
0.323232 -0.808081 -9.830692 0.200883
0.323232 -0.737374 -9.939967 0.507371
0.323232 -0.666667 -10.039242 0.783862
0.323232 -0.595960 -10.128519 1.030356
0.323232 -0.525253 -10.207796 1.246853
0.323232 -0.454545 -10.277075 1.433353
0.323232 -0.383838 -10.336355 1.589856
0.323232 -0.313131 -10.385635 1.716362
0.323232 -0.242424 -10.424917 1.812872
0.323232 -0.171717 -10.454200 1.879384
0.323232 -0.101010 -10.473484 1.915900
0.323232 -0.030303 -10.482768 1.922418
0.323232 0.040404 -10.482054 1.898940
0.323232 0.111111 -10.471341 1.845464
0.323232 0.181818 -10.450629 1.761992
0.323232 0.252525 -10.419918 1.648523
0.323232 0.323232 -10.379207 1.505057
0.323232 0.393939 -10.328498 1.331593
0.323232 0.464646 -10.267790 1.128133
0.323232 0.535354 -10.197083 0.894676
0.323232 0.606061 -10.116377 0.631222
0.323232 0.676768 -10.025672 0.337772
0.323232 0.747475 -9.924968 0.014324
0.323232 0.818182 -9.814265 -0.339121
0.323232 0.888889 -9.693563 -0.722563
0.323232 0.959596 -9.562862 -1.136001
0.323232 1.030303 -9.422162 -1.579437
0.323232 1.101010 -9.271463 -2.052869
0.323232 1.171717 -9.110765 -2.556299
0.323232 1.242424 -8.940069 -3.089725
0.323232 1.313131 -8.759373 -3.653149
0.323232 1.383838 -8.568678 -4.246569
0.323232 1.454545 -8.367984 -4.869986
0.323232 1.525253 -8.157291 -5.523400
0.323232 1.595960 -7.936600 -6.206811
0.323232 1.666667 -7.705909 -6.920219
0.323232 1.737374 -7.465219 -7.663624
0.323232 1.808081 -7.214530 -8.437026
0.323232 1.878788 -6.953843 -9.240425
0.323232 1.949495 -6.683156 -10.073821
0.323232 2.020202 -6.402470 -10.937214
0.323232 2.090909 -6.111786 -11.830603
0.323232 2.161616 -5.811102 -12.753990
0.323232 2.232323 -5.500420 -13.707373
0.323232 2.303030 -5.179738 -14.690754
0.323232 2.373737 -4.849057 -15.704131
0.323232 2.444444 -4.508378 -16.747506
0.323232 2.515152 -4.157699 -17.820877
0.323232 2.585859 -3.797022 -18.924245
0.323232 2.656566 -3.426346 -20.057610
0.323232 2.727273 -3.045670 -21.220973
0.323232 2.797980 -2.654996 -22.414332
0.323232 2.868687 -2.254322 -23.637688
0.323232 2.939394 -1.843650 -24.891040
0.323232 3.010101 -1.422979 -26.174390
0.323232 3.080808 -0.992308 -27.487737
0.323232 3.151515 -0.551639 -28.831081
0.323232 3.222222 -0.100971 -30.204422
0.323232 3.292929 0.359697 -31.607759
0.323232 3.363636 0.830363 -33.041094
0.323232 3.434343 1.311028 -34.504425
0.323232 3.505051 1.801692 -35.997754
0.323232 3.575758 2.302356 -37.521079
0.323232 3.646465 2.813018 -39.074401
0.323232 3.717172 3.333679 -40.657721
0.323232 3.787879 3.864339 -42.271037
0.323232 3.858586 4.404998 -43.914350
0.323232 3.929293 4.955656 -45.587660
0.323232 4.000000 5.516313 -47.290967

0.393939 -3.000000 -1.763957 -24.858805
0.393939 -2.929293 -2.183200 -23.610659
0.393939 -2.858586 -2.592444 -22.392509
0.393939 -2.787879 -2.991689 -21.204357
0.393939 -2.717172 -3.380935 -20.046202
0.393939 -2.646465 -3.760182 -18.918043
0.393939 -2.575758 -4.129430 -17.819882
0.393939 -2.505051 -4.488679 -16.751717
0.393939 -2.434343 -4.837929 -15.713550
0.393939 -2.363636 -5.177180 -14.705379
0.393939 -2.292929 -5.506432 -13.727205
0.393939 -2.222222 -5.825685 -12.779028
0.393939 -2.151515 -6.134939 -11.860849
0.393939 -2.080808 -6.434195 -10.972666
0.393939 -2.010101 -6.723451 -10.114480
0.393939 -1.939394 -7.002708 -9.286291
0.393939 -1.868687 -7.271966 -8.488098
0.393939 -1.797980 -7.531226 -7.719903
0.393939 -1.727273 -7.780486 -6.981705
0.393939 -1.656566 -8.019747 -6.273504
0.393939 -1.585859 -8.249009 -5.595299
0.393939 -1.515152 -8.468273 -4.947092
0.393939 -1.444444 -8.677537 -4.328881
0.393939 -1.373737 -8.876803 -3.740668
0.393939 -1.303030 -9.066069 -3.182451
0.393939 -1.232323 -9.245336 -2.654232
0.393939 -1.161616 -9.414605 -2.156009
0.393939 -1.090909 -9.573874 -1.687783
0.393939 -1.020202 -9.723145 -1.249554
0.393939 -0.949495 -9.862416 -0.841322
0.393939 -0.878788 -9.991689 -0.463087
0.393939 -0.808081 -10.110962 -0.114849
0.393939 -0.737374 -10.220237 0.203392
0.393939 -0.666667 -10.319512 0.491636
0.393939 -0.595960 -10.408789 0.749883
0.393939 -0.525253 -10.488067 0.978133
0.393939 -0.454545 -10.557345 1.176387
0.393939 -0.383838 -10.616625 1.344643
0.393939 -0.313131 -10.665906 1.482903
0.393939 -0.242424 -10.705187 1.591165
